mixed_repeated,order,id,trial,target_type,distractor_type,response,time_elapsed,target,distractor,file,occurrence,switch,negation
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,15,unknown,unknown,smooth round thing,316420,2,25,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3BV8HQ2ZZXQ33KJPW4BKYCSPG7W6AA.json,1,standard,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,16,unknown,unknown,smooth rounded thing,326198,2,23,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3BV8HQ2ZZXQ33KJPW4BKYCSPG7W6AA.json,2,standard,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,17,unknown,unknown,smooth round thing,337754,2,12,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3BV8HQ2ZZXQ33KJPW4BKYCSPG7W6AA.json,3,standard,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,18,unknown,unknown,white thing with flat base,358706,3,2,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3BV8HQ2ZZXQ33KJPW4BKYCSPG7W6AA.json,1,switch,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,3,unknown,known,not apple,191903,27,A,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,4,known,unknown,pen,197655,D,7,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,5,unknown,known,not car,206751,26,I,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,6,known,unknown,tree,213912,J,8,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,7,unknown,known,not flower,221540,18,L,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,8,unknown,known,not ring,229759,18,F,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,2,standard,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,9,unknown,known,not chair,236583,18,E,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,3,standard,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,10,known,unknown,fork,261299,G,18,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,switch,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,11,unknown,unknown,darker object,271398,6,25,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,12,unknown,unknown,syringe thing,284243,10,1,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,13,unknown,unknown,solid object,294907,11,21,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,14,unknown,unknown,blocks,305754,15,24,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,15,unknown,unknown,spiky thing,317530,5,17,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,16,unknown,unknown,spiky thing,326487,5,9,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,2,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,17,unknown,unknown,spiky thing,335880,5,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,3,standard,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,18,unknown,unknown,amoeba thing,349902,19,5,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-34MAJL3QP5CP4CGQ413VE6U5E6T43M.json,1,switch,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,3,unknown,known,shape,83382,5,A,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,4,known,unknown,cup,90958,M,22,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,5,unknown,known,heart,101374,19,J,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,6,known,unknown,car,108950,I,24,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,7,unknown,known,stone,127975,11,G,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,8,unknown,known,stone,135294,11,L,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,2,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,9,unknown,known,stone,144278,11,B,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,3,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,10,known,unknown,dice,151199,H,11,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,switch,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,11,unknown,unknown,round,174743,17,27,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,12,unknown,unknown,space ship,185039,16,9,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,13,unknown,unknown,tilted,213502,23,21,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,14,unknown,unknown,white,224614,3,2,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,15,unknown,unknown,black,234702,20,7,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,16,unknown,unknown,black,244318,20,25,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,2,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,17,unknown,unknown,black,251631,20,15,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,3,standard,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,18,unknown,unknown,tube,268775,18,20,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-35DR22AR5E9G2E40OC50BHR371U3XW.json,1,switch,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,3,unknown,known,anker,899470,9,A,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,4,known,unknown,fiddler crab,921944,N,6,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,5,unknown,known,cnidaria,947131,19,M,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,6,known,unknown,butterfly,960873,K,22,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,7,unknown,known,paddle,976201,24,F,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,8,unknown,known,paddle,983449,24,D,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,2,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,9,unknown,known,paddle,991906,24,E,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,3,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,10,known,unknown,christmas tree,1003040,J,24,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,switch,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,11,unknown,unknown,spring,1034402,17,23,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,12,unknown,unknown,shaving set,1048313,25,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,13,unknown,unknown,mirror,1080618,12,26,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,14,unknown,unknown,slipper,1090378,7,11,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,15,unknown,unknown,metal,1133313,15,5,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,16,unknown,unknown,metal,1142354,15,18,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,2,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,17,unknown,unknown,metal,1149179,15,1,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,3,standard,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,18,unknown,unknown,sphere,1167977,21,15,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-3PJ71Z61R5RURF8NYSL37LQO2EL91N.json,1,switch,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,3,unknown,known,sculpture,152310,3,G,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,4,known,unknown,shoe,162846,C,5,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,5,unknown,known,toy,179221,26,F,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,6,known,unknown,apple,188854,A,27,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,7,unknown,known,suction,204374,20,M,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,8,unknown,known,suction,216934,20,B,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,2,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,9,unknown,known,suction,231814,20,I,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,3,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,10,known,unknown,pen,241797,D,20,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,switch,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,11,unknown,unknown,ball,251685,8,18,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,12,unknown,unknown,fork thing,266972,25,19,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,13,unknown,unknown,circle,281388,22,4,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,14,unknown,unknown,squiggle toy,297685,21,2,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,15,unknown,unknown,barbell,310125,1,17,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,16,unknown,unknown,barbell toy,324716,1,7,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,2,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,17,unknown,unknown,barbell squeek toy,344054,1,23,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,3,standard,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,18,unknown,unknown,square like toy,358253,11,1,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/3JMQI2OLFZU6MSUZPTJ124RQBVQDNI-30BXRYBRP5MG7M69TSYGDSE6H41WHY.json,1,switch,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,3,unknown,known,gears,1381995,23,M,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,4,known,unknown,crab,1389974,N,18,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,5,unknown,known,not apple,1397240,6,A,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,TRUE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,6,known,unknown,chair,1403445,E,2,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,7,unknown,known,art,1411172,21,L,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,8,unknown,known,art,1418805,21,G,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,2,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,9,unknown,known,art,1426745,21,F,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,3,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,10,known,unknown,car,1434971,I,21,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,switch,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,11,unknown,unknown,claw,1444127,27,12,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,12,unknown,unknown,foam,1451862,3,1,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,13,unknown,unknown,slinky,1460905,17,25,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,14,unknown,unknown,sling,1467712,7,16,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,15,unknown,unknown,knob,1481329,20,26,/Users/dan/Projects/callab/tunkel/Negation2.0/raw_data/pilots/combined-pilot/2/production-results/31ODACBENU4XREQ92B671X8VH9NSQE-3DH6GAKTYZE6NC13EFMBYW3RO2IYZP.json,1,standard,FALSE
