mixed_repeated,order,id,trial,response,negation
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,12,squarer,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,13,doll,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,14,tree,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,15,fork,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,16,fork,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,17,fork,FALSE
known repeated,unknown first,f81d98de4a6cbe477fc3b327cd5ccae0,18,tool,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,3,not the ring,TRUE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,4,apple,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,5,not the cat,TRUE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,6,flower,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,7,not the tree,TRUE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,8,not the fork,TRUE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,9,not the chair,TRUE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,10,automobile,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,11,blocks,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,12,the one with the moving handle,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,13,not the wire sculpture,TRUE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,14,paddle with holes,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,15,not the plastic dome,TRUE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,16,the one with 5 knobs on it,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,17,the thing with 5 knobs on it,FALSE
unknown repeated,mixed first,061b5843fc6d4e4115c2862d2b4eb138,18,not the thing with 5 knobs on it,TRUE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,3,slinky,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,4,spider crab,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,5,airplane toy,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,6,dice,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,7,paddle,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,8,paddle,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,9,paddle,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,10,mug,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,11,fat turkey baster,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,12,spiky cube,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,13,light,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,14,board with handles,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,15,white smushed hat,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,16,white smushed hat,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,17,white smushed hat,FALSE
unknown repeated,mixed first,093d9ef3dd55122e6a7ed64e87749c36,18,tubes,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,3,not shoe,TRUE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,4,cat,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,5,not chair,TRUE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,6,pen,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,7,toy,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,8,toy,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,9,toy,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,10,cup,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,11,long legos,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,12,rectangle,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,13,four sticks on top,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,14,circles,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,15,plunger,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,16,plunger,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,17,plunger,FALSE
unknown repeated,mixed first,0f9f3e637df4019d1a6e9522e855d886,18,circles,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,3,has a hole in it,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,4,apple,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,5,spikes,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,6,chair,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,7,hearts,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,8,hearts,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,9,hearts,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,10,fork,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,11,black,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,12,knobby,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,13,blocks,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,14,holes in it,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,15,donut with antenna,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,16,donut with antenna,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,17,donut with antenna,FALSE
unknown repeated,mixed first,283973b619b0409ea63bc7bebc551814,18,black knobby ball,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,3,not cat,TRUE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,4,butterfly,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,5,not flower,TRUE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,6,shoe,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,7,wood thing with holes,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,8,wood thing with holes,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,9,wood thing with holes,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,10,fork,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,11,spiky hoop thing,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,12,blimpshaped thing,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,13,smooth round thing with hole,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,14,two spiky orbs,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,15,smooth round thing,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,16,smooth rounded thing,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,17,smooth round thing,FALSE
unknown repeated,mixed first,5444449b0f474d2246899fbfef2ee443,18,white thing with flat base,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,3,not apple,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,4,pen,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,5,not car,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,6,tree,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,7,not flower,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,8,not ring,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,9,not chair,TRUE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,10,fork,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,11,darker object,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,12,syringe thing,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,13,solid object,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,14,blocks,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,15,spiky thing,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,16,spiky thing,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,17,spiky thing,FALSE
unknown repeated,mixed first,583a8e4d23d7286e12c711f76ccd873f,18,amoeba thing,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,3,shape,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,4,cup,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,5,heart,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,6,car,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,7,stone,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,8,stone,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,9,stone,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,10,dice,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,11,round,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,12,space ship,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,13,tilted,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,14,white,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,15,black,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,16,black,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,17,black,FALSE
unknown repeated,mixed first,66f8808fcbbc963e511931928ca32c39,18,tube,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,3,anker,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,4,fiddler crab,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,5,cnidaria,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,6,butterfly,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,7,paddle,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,8,paddle,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,9,paddle,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,10,christmas tree,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,11,spring,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,12,shaving set,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,13,mirror,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,14,slipper,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,15,metal,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,16,metal,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,17,metal,FALSE
unknown repeated,mixed first,6ca21ec20fccbc7deef5de63484e43d9,18,sphere,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,3,sculpture,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,4,shoe,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,5,toy,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,6,apple,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,7,suction,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,8,suction,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,9,suction,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,10,pen,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,11,ball,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,12,fork thing,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,13,circle,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,14,squiggle toy,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,15,barbell,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,16,barbell toy,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,17,barbell squeek toy,FALSE
unknown repeated,mixed first,741270e2f8ebb43e10bd258761c78010,18,square like toy,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,3,gears,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,4,crab,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,5,not apple,TRUE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,6,chair,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,7,art,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,8,art,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,9,art,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,10,car,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,11,claw,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,12,foam,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,13,slinky,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,14,sling,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,15,knob,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,16,knob,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,17,black,FALSE
unknown repeated,mixed first,7b6d00e84f2b60223c971b6fb503181e,18,square,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,3,thing that looks like a retarded pokeball  not the ring,TRUE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,4,chair,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,5,spiky,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,6,meow,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,7,not fruit,TRUE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,8,not the dice,TRUE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,9,not the crab,TRUE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,10,Christmas tree,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,11,the thing with 3 holes in the middle,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,12,looks like a fish fin,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,13,looks like a screw,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,14,looks like a claw,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,15,looks like a donut,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,16,donut one again,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,17,mmm donuts,FALSE
unknown repeated,mixed first,7e4d2e2864a6e6a4e851896d3dbb0cdc,18,the thing that looks like a space shuttle,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,3,art,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,4,chair,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,5,metal,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,6,cat,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,7,toy,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,8,toy,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,9,toy,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,10,crab,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,11,tool,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,12,metal,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,13,corona,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,14,toy,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,15,wood,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,16,wood,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,17,wood,FALSE
unknown repeated,mixed first,850fb4c14c487a9abceea96332e02f9e,18,plastic,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,3,ball of string,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,4,fork,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,5,object with hole in the middle,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,6,pen,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,7,black item,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,8,black item,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,9,black item,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,10,car,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,11,donut like object,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,12,blocks,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,13,wheel,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,14,long plank like object,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,15,sphere,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,16,sphere,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,17,sphere,FALSE
unknown repeated,mixed first,8e661b44acabd8d4a85e90353c4a42df,18,coat rack,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,3,not crab,TRUE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,4,cup,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,5,fly,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,6,car,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,7,not tree,TRUE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,8,not flower,TRUE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,9,not shoe,TRUE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,10,butterfly,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,11,white,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,12,bubbly,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,13,spikes,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,14,straight,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,15,not circle,TRUE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,16,thicker,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,17,same as previous one,FALSE
unknown repeated,mixed first,ae4d98b4a51c64efd718038fb4221d16,18,not the same as previous one,TRUE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,3,toy,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,4,drink from,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,5,nature,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,6,write,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,7,wear,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,8,toy,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,9,toy,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,10,nature,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,11,dog toy,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,12,feet,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,13,wave,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,14,wands,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,15,bulb,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,16,bulb,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,17,bulb,FALSE
unknown repeated,mixed first,b134a7f1988ad24bf655a8f6af638062,18,slinky,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,3,not shoes,TRUE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,4,mug,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,5,not crab,TRUE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,6,ring,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,7,not butterfly,TRUE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,8,not chair,TRUE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,9,not tree,TRUE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,10,dice,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,11,rounder item,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,12,long skinny item,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,13,smooth oval,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,14,ring shape,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,15,spiky,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,16,spiky,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,17,spiky,FALSE
unknown repeated,mixed first,c8d839a935260547e10d1d1f690e240b,18,not spiky,TRUE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,3,bread,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,4,ring,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,5,toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,6,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,7,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,8,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,9,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,10,pen,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,11,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,12,Head set,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,13,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,14,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,15,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,16,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,17,Toy,FALSE
unknown repeated,mixed first,e3240b292a6dcc87a385550791ba156c,18,Toy,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,3,snowshoe,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,4,fork,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,5,flob,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,6,car,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,7,bell,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,8,bell,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,9,bell,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,10,shoe,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,11,blimp,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,12,jack,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,13,slinky,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,14,plunger,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,15,container,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,16,container,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,17,container,FALSE
unknown repeated,mixed first,e6676ad318698e0d511d982a6e096beb,18,sandal,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,3,not the tree,TRUE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,4,cat,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,5,not the apple,TRUE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,6,crab,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,7,not the ring,TRUE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,8,not the car,TRUE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,9,not the die,TRUE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,10,butterfly,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,11,it has circles and is darker,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,12,darker and looks kind of like a seashell,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,13,the one with longer fingerlike endings,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,14,has a hole in it,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,15,looks like a bell,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,16,looks like a bell,FALSE
unknown repeated,mixed first,f72f07580e554a3c4078dc5de3173de7,17,looks like a bell,FALSE
