experiment,id,trial,response,negation
1b,3ab52b6966a245cdc0617b69d4ab9afe,15,shoe,FALSE
1b,3ab52b6966a245cdc0617b69d4ab9afe,16,black shoe,FALSE
1b,3ab52b6966a245cdc0617b69d4ab9afe,17,shoe again,FALSE
1b,3ab52b6966a245cdc0617b69d4ab9afe,18,flap object,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,3,vando,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,4,rubber,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,5,bottel,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,6,tamler,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,7,pen,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,8,pen,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,9,pen,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,10,motor,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,11,aluminiyam,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,12,shooes,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,13,flower,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,14,chair,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,15,motor,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,16,motor,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,17,motor,FALSE
1b,3b8506c7a510b2e2f80ce5d9f1f9c31a,18,flower,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,3,motor,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,4,loop,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,5,ball,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,6,mararacas,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,7,vase,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,8,vase,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,9,vase,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,10,spaceship,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,11,shoe,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,12,pen,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,13,cat,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,14,chair,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,15,butterfly,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,16,butterfly,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,17,butterfly,FALSE
1a,3c3f438c48c4ea080bf618dc6e6ffdbf,18,crab,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,3,brush,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,4,shoe,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,5,plunger,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,6,cup,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,7,blocks,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,8,blocks,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,9,blocks,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,10,pen,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,11,tree,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,12,oragami,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,13,pray hands,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,14,spider,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,15,car,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,16,car,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,17,car,FALSE
1b,3c9a1bc6c91daa40f8d025a5b0b20eb2,18,pegtop,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,3,shoe,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,4,spikes,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,5,rock,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,6,pen,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,7,chair,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,8,chair,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,9,chair,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,10,spinner,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,11,art,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,12,butterfly,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,13,clamp,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,14,dice,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,15,balls,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,16,balls,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,17,balls,FALSE
1b,3fc9d05144d697dab0cee2471952cc24,18,apple,FALSE
1b,4034f427d1093ef6282b150e45f9e692,3,flower,FALSE
1b,4034f427d1093ef6282b150e45f9e692,4,sculpture,FALSE
1b,4034f427d1093ef6282b150e45f9e692,5,sculpture,FALSE
1b,4034f427d1093ef6282b150e45f9e692,6,butterfly,FALSE
1b,4034f427d1093ef6282b150e45f9e692,7,dice,FALSE
1b,4034f427d1093ef6282b150e45f9e692,8,dice,FALSE
1b,4034f427d1093ef6282b150e45f9e692,9,dice,FALSE
1b,4034f427d1093ef6282b150e45f9e692,10,wood,FALSE
1b,4034f427d1093ef6282b150e45f9e692,11,chzndeleir,FALSE
1b,4034f427d1093ef6282b150e45f9e692,12,car,FALSE
1b,4034f427d1093ef6282b150e45f9e692,13,sculpture,FALSE
1b,4034f427d1093ef6282b150e45f9e692,14,pen,FALSE
1b,4034f427d1093ef6282b150e45f9e692,15,flower,FALSE
1b,4034f427d1093ef6282b150e45f9e692,16,sculpture,FALSE
1b,4034f427d1093ef6282b150e45f9e692,17,sculpture,FALSE
1b,4034f427d1093ef6282b150e45f9e692,18,ring,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,3,thing with holes,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,4,thing with a knob and two round bits on the sides,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,5,looks like a weird sandal,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,6,bulb,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,7,looks like a fan vent,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,8,looks like a fan vent,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,9,looks like a fan vent,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,10,sharp and curvy,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,11,the ring,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,12,cat,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,13,mug,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,14,die,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,15,flower,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,16,flower,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,17,flower,FALSE
1a,420b0f0c071e4a34493bf138c05cf500,18,shoe,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,3,container,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,4,car,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,5,dog toy,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,6,toy,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,7,submarine,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,8,tree,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,9,submarine,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,10,flower,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,11,tool,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,12,die,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,13,spaceship,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,14,connector,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,15,doorstop,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,16,plastic,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,17,hat,FALSE
1b,4380754f187a3bf5cab3b67ad00a3cae,18,ski,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,3,dice,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,4,shoe,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,5,mug,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,6,car,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,7,pine,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,8,tree,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,9,tree,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,10,pen,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,11,zigzag,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,12,back roller,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,13,top,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,14,jack,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,15,bumpy ball,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,16,bumpy balls,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,17,bacteria,FALSE
1a,466cd2f4f2b8e9971eb5c50323301038,18,plastic round thing,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,3,donut,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,4,fruit,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,5,platform,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,6,chair,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,7,Blocks,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,8,Blocks,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,9,Blocks,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,10,Flower,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,11,Cat,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,12,Thing,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,13,Object,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,14,Cup,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,15,Tree,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,16,Tree,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,17,Tree,FALSE
1b,48e773ec4f4a57162b2601886afa04b9,18,Toys,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,3,butterfly,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,4,crab,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,5,shoe,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,6,ring,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,7,flower,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,8,flower,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,9,flower,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,10,apple,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,11,hat,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,12,dog toy,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,13,flowers,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,14,round ball,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,15,dog toy,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,16,dog toy,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,17,dog toy,FALSE
1a,4a694f48ff9625e5f3fe3857bb0862ff,18,round plunger,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,3,leather and rubber,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,4,weird shaped and long,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,5,strangely shaped toy,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,6,pronged eating utensil,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,7,fruit,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,8,sweet fruit,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,9,Fruit that you can make pies out of,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,10,round shape with tiny wings,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,11,rubbery toy,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,12,plant,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,13,round with stick,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,14,furniture,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,15,squeaky toy,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,16,spiky rubber toy,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,17,squishy toy,FALSE
1b,4daff2c2257af5b6fb0991adb40c386c,18,vehicle,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,3,plane,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,4,slipper,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,5,black gear,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,6,toy,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,7,gear,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,8,gear,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,9,gear,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,10,diamond,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,11,pen,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,12,crab,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,13,ring,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,14,cup,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,15,tree,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,16,tree,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,17,tree,FALSE
1a,4e52b2dc0a3da81016bc479871d1dad3,18,shoes,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,3,tree,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,4,inanimate,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,5,inanimate,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,6,flower,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,7,mug,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,8,mug,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,9,mug,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,10,blimp,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,11,cymbal,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,12,shoe,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,13,doughnut,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,14,chair,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,15,rocky,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,16,rock,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,17,rock,FALSE
1b,5489eed14ee199cc0902620fa7c77dbf,18,dice,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,3,mug,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,4,insect,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,5,dice,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,6,shoe,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,7,flower,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,8,flower,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,9,flower,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,10,tree,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,11,clip,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,12,gourd shaped,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,13,flat with loop,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,14,black with five prongs,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,15,ballon,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,16,balloon,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,17,balloon,FALSE
1a,5535b8e89ca3c43f0ba862a421f88743,18,blocks,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,3,chair,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,4,crab,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,5,apple,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,6,butterfly,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,7,pen,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,8,pen,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,9,pen,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,10,tree,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,11,shaped like an X,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,12,shaped like an airplane,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,13,looks like two balls,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,14,circular shaped,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,15,doesnt have things extending from it,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,16,has concentric circles,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,17,has concentric circles,FALSE
1a,553cde9314d2ea267046ca0a4a5b8352,18,has protruding finger shapes,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,3,oval,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,4,leg,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,5,peacock,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,6,red,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,7,puzzle,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,8,block,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,9,block,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,10,jump,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,11,sun,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,12,plane,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,13,tripod,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,14,sit,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,15,christmas,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,16,tree,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,17,cone,FALSE
1b,57289eb1ab0f01d5a6c9773bbd7d0ff7,18,ball,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,3,animal,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,4,art,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,5,art,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,6,write,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,7,fruit,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,8,fruit,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,9,fruit,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,10,art,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,11,art,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,12,pine,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,13,art,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,14,wear on finger,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,15,fan,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,16,fan,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,17,fan,FALSE
1b,57a131cbf27b15fae841b5cd8d8ce473,18,lives in ocean,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,3,xmas tree,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,4,sweet,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,5,black star,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,6,shoe,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,7,cat,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,8,cat,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,9,cat,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,10,round shape,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,11,glove shape,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,12,ring,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,13,game,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,14,flower,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,15,toy,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,16,toy,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,17,toy,FALSE
1b,580c9c7079b3e5ecaf0d62acfeade09a,18,car,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,3,apple,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,4,ring,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,5,car,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,6,flower,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,7,cup,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,8,cup,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,9,cup,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,10,crab,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,11,blocks,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,12,spin toy,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,13,flat bottom with tall middle,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,14,darkest color,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,15,toy with knobs,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,16,toy with knobs,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,17,toy with knobs,FALSE
1a,5a465068dc1921fdaddec12091f99bc3,18,spiky toy,FALSE
1b,5bf4b4c06068342749567914e1092b55,3,not animal,TRUE
1b,5bf4b4c06068342749567914e1092b55,4,chair,FALSE
1b,5bf4b4c06068342749567914e1092b55,5,blocks,FALSE
1b,5bf4b4c06068342749567914e1092b55,6,flower,FALSE
1b,5bf4b4c06068342749567914e1092b55,7,not tree,TRUE
1b,5bf4b4c06068342749567914e1092b55,8,not die,TRUE
1b,5bf4b4c06068342749567914e1092b55,9,not cat,TRUE
1b,5bf4b4c06068342749567914e1092b55,10,pen,FALSE
1b,5bf4b4c06068342749567914e1092b55,11,butterfly,FALSE
1b,5bf4b4c06068342749567914e1092b55,12,not car,TRUE
1b,5bf4b4c06068342749567914e1092b55,13,not apple,TRUE
1b,5bf4b4c06068342749567914e1092b55,14,cup,FALSE
1b,5bf4b4c06068342749567914e1092b55,15,shoe,FALSE
1b,5bf4b4c06068342749567914e1092b55,16,shoe,FALSE
1b,5bf4b4c06068342749567914e1092b55,17,shoe,FALSE
1b,5bf4b4c06068342749567914e1092b55,18,not shoe,TRUE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,3,blocks,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,4,toy like object,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,5,fin like sculpture,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,6,spiky balls,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,7,clear container,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,8,clear container,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,9,clear container,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,10,object with three points on each end,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,11,apple,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,12,fork,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,13,ring,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,14,mug,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,15,butterfly,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,16,butterfly,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,17,butterfly,FALSE
1a,5c7c9fc0a5139ba6faeec7eadaef82c5,18,flower,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,3,cat,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,4,crab,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,5,cup,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,6,apple,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,7,flower,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,8,flower,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,9,flower,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,10,shoe,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,11,thing that looks like a plastic cat toy,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,12,weird headband with antennae,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,13,dropper thing,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,14,top with a hat,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,15,christmas ornament thing,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,16,christmas ornament thing,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,17,christmas ornament thing,FALSE
1a,5d0062ee9af5561e988af4001ba6ddc7,18,plastic dog toy with little round bits sticking out,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,3,art,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,4,dice,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,5,art,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,6,ring,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,7,art,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,8,art,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,9,art,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,10,flower,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,11,apple,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,12,art,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,13,art,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,14,shoe,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,15,crab,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,16,crab,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,17,crab,FALSE
1b,5e92329e90f78c926b5eee26948f35ba,18,blimp,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,3,flower,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,4,shoe,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,5,car,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,6,crab,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,7,tree,FALSE
1a,608959a705a669892e8c47e1a70c3eaf,8,tree,FALSE
