mixed_repeated,order,id,trial,response,negation
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,5,wire,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,6,art,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,7,cap,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,8,cap,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,9,cap,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,10,art,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,11,dice,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,12,holder,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,13,instrument,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,14,fork,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,15,car,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,16,car,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,17,car,FALSE
known repeated,unknown first,b3d91b6f5108d55a5ca1a8e816beed07,18,ring,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,3,blimp,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,4,two legs,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,5,long shape with two hands,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,6,handle with a circular shape at the end,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,7,long shape with two objects touching at the top,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,8,long shape with two hands meeting at the top,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,9,long shape with two hands forming a circle,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,10,plane,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,11,dice,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,12,not the cat,TRUE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,13,not the tree,TRUE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,14,butterfly,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,15,fork,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,16,fork,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,17,fork,FALSE
known repeated,unknown first,b4f6bf61981a06aa87879e9717d74c72,18,not the fork,TRUE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,3,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,4,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,5,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,6,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,7,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,8,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,9,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,10,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,11,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,12,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,13,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,14,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,15,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,16,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,17,rug,FALSE
known repeated,unknown first,b627c5e9a7cb362202a91d83bc18e918,18,rug,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,3,art,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,4,virus,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,5,dish,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,6,holed metal,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,7,knot,TRUE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,8,knot,TRUE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,9,knot,TRUE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,10,sucker,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,11,dice,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,12,utensil,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,13,blimp,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,14,flower,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,15,fork,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,16,fork,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,17,fork,FALSE
known repeated,unknown first,b6d293b735e3a636e25ba74d9def0c31,18,tool,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,3,rattles,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,4,bead,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,5,impatiens,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,6,monoplane,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,7,gun barrel,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,8,gun barrel,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,9,gun barrel,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,10,POM POM,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,11,CAR,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,12,ball,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,13,joy stick,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,14,fork,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,15,chair,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,16,chair,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,17,chair,FALSE
known repeated,unknown first,b9c6d4a0636d6a56ecf9a90a39d7b412,18,rattle,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,3,plastic object with two long handles,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,4,deflated chefs hat,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,5,spiky object,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,6,long object with a loop,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,7,large eye dropper,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,8,rubber oval with a tube,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,9,douche,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,10,toy shaped like a virus,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,11,ring,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,12,circle art with a hole on the left,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,13,mini blimp,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,14,fork,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,15,crab,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,16,spiky creatures,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,17,spiky crab with eight legs,FALSE
known repeated,unknown first,c8e707fff01f44baee61433073ce4779,18,dumb bell,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,3,plastic container,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,4,air trap,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,5,stick art,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,6,slipon art,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,7,bracelet,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,8,bracelet,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,9,bracelet,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,10,NOT the bracelet,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,11,butterfly,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,12,ball with hole,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,13,armless man looking object,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,14,fork,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,15,die,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,16,dice,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,17,dice,FALSE
known repeated,unknown first,ce53f1129b059a088ab6a07588aff229,18,plastic object,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,3,four,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,4,black,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,5,wings,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,6,open,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,7,knobs,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,8,knobs,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,9,knobs,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,10,kong,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,11,car,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,12,white,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,13,weird,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,14,tree,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,15,butterfly,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,16,butterfly,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,17,butterfly,FALSE
known repeated,unknown first,cff9e62c571146dee577b6856ce54259,18,strange,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,3,bell,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,4,blimp,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,5,squeeze,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,6,flying saucer,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,7,pointy,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,8,pointy,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,9,pointy,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,10,dumbell,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,11,cup,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,12,round wire,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,13,star shaped,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,14,apple,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,15,pen,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,16,pen,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,17,pen,FALSE
known repeated,unknown first,d1f4c0c5b65e56694f10d08c6f480636,18,round,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,3,has 5 holes,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,4,black and white has pointy edges,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,5,oval shape with a round hole,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,6,donut shape with 4 sticks,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,7,coil with lots of spikes,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,8,coil with lots of spikes,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,9,coil with lots of spikes,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,10,NOT the coil with spikes,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,11,ring,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,12,NOT the shoe,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,13,NOT the car,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,14,butterfly,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,15,apple,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,16,apple,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,17,apple,FALSE
known repeated,unknown first,d334a64a0cab379d2fff77ccaae10a0b,18,NOT the apple,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,3,ornament,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,4,chewtoy,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,5,blimp,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,6,cake stand,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,7,atmoic model,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,8,atomic model,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,9,atomic model,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,10,jenga blocks,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,11,car,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,12,tampon,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,13,surgical baloon,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,14,cat,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,15,die,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,16,die,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,17,die,FALSE
known repeated,unknown first,d3d74480911fec4b27e025c02ebb2389,18,handle,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,3,plunger,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,4,1 colour black,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,5,spiny,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,6,bar with two handles,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,7,lots of holoes,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,8,holey,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,9,circles carved from wood,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,10,flat,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,11,butterfly,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,12,world,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,13,bell,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,14,dice,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,15,chair,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,16,chair,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,17,chair,FALSE
known repeated,unknown first,d568e6d9b5c4b5b49e4ed65552e70308,18,two circles,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,3,bomb,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,4,three holes,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,5,squeezey bulb thing,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,6,looks like a topalien ship,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,7,connected discs,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,8,connected flat discs,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,9,connected flat discs,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,10,round thing with sticks in it,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,11,flower,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,12,not the dice,TRUE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,13,not the crab,TRUE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,14,cup,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,15,ring,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,16,ring,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,17,ring,FALSE
known repeated,unknown first,d6384e19390a7f9a08fdab09fbcc5cee,18,2 of them,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,3,Toy,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,4,Bottle,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,5,Toy,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,6,Blocks,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,7,Toy,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,8,Toy,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,9,Toy,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,10,Toy Submarine,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,11,Crab,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,12,Device,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,13,Art,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,14,Pen,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,15,Butterfly,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,16,Butterfly,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,17,Butterfly,FALSE
known repeated,unknown first,d694bcb5bcb80878cef6beefc64cbb55,18,Toy,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,3,rocket ship,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,4,nonspiky object,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,5,the one with the handle,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,6,bellshaped object,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,7,the longer object with holes,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,8,the object with holes in it,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,9,the cucumbershaped object,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,10,the gray one with a handle,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,11,fork,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,12,weirdly shaped dumbbell,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,13,metal top,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,14,sunflower,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,15,dice,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,16,the dice,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,17,square dice,FALSE
known repeated,unknown first,db52a1c1599498fbe8810bdb00feeef7,18,the circular object,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,3,wire planet,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,4,blocks,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,5,round,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,6,5 holes,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,7,plunger,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,8,plunger,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,9,plunger,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,10,rings,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,11,crab,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,12,toy,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,13,plunger,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,14,apple,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,15,car,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,16,car,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,17,car,FALSE
known repeated,unknown first,dd155acd896d092ce13f26652f05cbd3,18,toy,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,3,round,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,4,prickly,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,5,narrow,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,6,darker,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,7,barbell,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,8,barbell,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,9,barbell,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,10,round,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,11,flower,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,12,fossit,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,13,toy,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,14,pen,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,15,fork,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,16,fork,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,17,fork,FALSE
known repeated,unknown first,dea85489d7a2022d5257a70cc7f3eda4,18,virus,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,3,cube shaped puzzle,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,4,tong shaped banger,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,5,dodecahedron shaped thing,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,6,looks like a snowboard,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,7,the rounder object with a hole,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,8,the round object,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,9,the round object,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,10,the one that looks like a dog kong,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,11,flower,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,12,satellite,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,13,bulb blowerduster,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,14,cup,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,15,apple,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,16,apple,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,17,apple,FALSE
known repeated,unknown first,e9ef9336eaf97b74739e9bf4a8638dde,18,not apple,TRUE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,3,with a hole,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,4,with four legs,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,5,with a wheel on top,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,6,like an ice berg,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,7,like a spiked virus,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,8,virus,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,9,virus,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,10,star wars like figure,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,11,cup,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,12,spinner,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,13,plastic,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,14,flower,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,15,pen,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,16,pen,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,17,pen,FALSE
known repeated,unknown first,ea0a92e367ba9340b9114b6e70f37780,18,art,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,3,iron,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,4,disc,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,5,pipe,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,6,steel,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,7,flower show,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,8,mixture,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,9,brush,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,10,iron ring,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,11,fork spoon,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,12,hair clip,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,13,play toy,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,14,apple,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,15,car,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,16,car,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,17,car,FALSE
known repeated,unknown first,ea58f3fa57613267687a3997a3203b98,18,steel,FALSE
known repeated,unknown first,ea7d8a485af4ab5d29e6d4bca7417633,3,1 hole,FALSE
